experiment_id,problem_size,uncertainty_set,radius_p,method,por_percent,worst_protection_percent,var_reduction_percent,nominal_mean,robust_mean,nominal_worst,robust_worst,nominal_std,robust_std
65,20,L1Ball,0.1,drpg,-1.9787297634607436e-05,-9.952768424953168e-06,-1.8395976158866438,599232.866160977,599232.9847329678,599194.2268917593,599194.1672553455,21.222006883585216,21.61240641625895
66,20,L1Ball,0.1,scenario,2.1535470793094284e-05,7.772330302714888e-06,-0.07356375363621108,581474.3911879652,581474.2659647175,581459.3253961288,581459.3705890682,7.097852131691005,7.103073578146625
66,20,L1Ball,0.1,drpg,4.804882325527926e-05,-1.0969664789217611e-05,0.09970092417402804,581474.3911879652,581474.1117963627,581459.3253961288,581459.2616119899,7.097852131691005,7.090775507519203
67,20,L1Ball,0.15,scenario,2.6234149023833326e-05,1.197777200107142e-05,1.0464079572256204,602958.9411896599,602958.7830085127,602930.6892628382,602930.7614805015,16.803963278590942,16.628125269714495
67,20,L1Ball,0.15,drpg,0.00013975915825424165,-9.810391867014067e-05,1.0648473144174249,602958.9411896599,602958.098499319,602930.6892628382,602930.0977642052,16.803963278590942,16.625026726903176
68,20,L1Ball,0.15,scenario,0.00021603022805473498,8.491923458538788e-05,-2.5554862754646224,599235.0347572829,599233.7402284708,599174.691533094,599175.2003476559,31.60151500994993,32.409087388868095
68,20,L1Ball,0.15,drpg,0.00029422086399849323,1.0170440688274942e-05,-2.537043881597343,599235.0347572829,599233.2716827863,599174.691533094,599174.7524718007,31.60151500994993,32.40325931300193
69,20,L1Ball,0.15,scenario,-1.36558196201682e-05,9.641254994705343e-06,1.6330924655834005,581473.5483120945,581473.6277170734,581451.8713983997,581451.9274576573,10.759974839542053,10.584254501138822
69,20,L1Ball,0.15,drpg,3.998817761557913e-05,-2.6912689434308538e-05,1.8977889501815088,581473.5483120945,581473.3157914192,581451.8713983997,581451.7149140633,10.759974839542053,10.555773225994914
70,20,L1Ball,0.2,scenario,-0.00013803194123616314,3.914378871336131e-05,-1.7024096388371288,602958.551114876,602959.383390269,602921.1747889738,602921.4107951645,22.389516949022397,22.770678243651627
70,20,L1Ball,0.2,drpg,3.331065235288452e-05,-0.00012591895295051392,-1.671952597975138,602958.551114876,602958.3502654493,602921.1747889738,602920.4155969433,22.389516949022397,22.76385905932566
71,20,L1Ball,0.2,scenario,-0.00010230898687420823,7.995033803778845e-05,2.172642543054631,599232.7979611694,599233.411030174,599155.2526261397,599155.7316527895,42.82601427646608,41.89555807080093
71,20,L1Ball,0.2,drpg,1.5848941778747186e-05,-3.2079171386102436e-05,2.193511159148446,599232.7979611694,599232.7029891121,599155.2526261397,599155.0604220993,42.82601427646608,41.88662087429329
